clip_uid,release_session_id,channel,condition,fault_mode,protocol_axis,speed_profile,clip_index,clip_audio_file,source_audio_file,clip_start_seconds,clip_end_seconds,clip_duration_seconds,benchmark_label,primary_phase,bed_heating_overlap_seconds,nozzle_heating_overlap_seconds,homing_overlap_seconds,printing_motion_overlap_seconds,matched_interval_ids,matched_interval_count,anomaly_overlap_seconds_max,anomaly_overlap_seconds_total,event_evidence,selection_rule,event_rule_version,split_role,sampling_seed
asd3dp_s0011_clip0000127,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000127,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000127_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,1260,1270,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000148,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000148,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000148_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,1470,1480,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000163,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000163,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000163_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,1620,1630,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000174,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000174,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000174_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,1730,1740,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000193,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000193,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000193_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,1920,1930,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000206,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000206,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000206_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2050,2060,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000209,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000209,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000209_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2080,2090,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000222,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000222,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000222_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2210,2220,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000236,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000236,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000236_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2350,2360,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000250,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000250,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000250_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2490,2500,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000267,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000267,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000267_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2660,2670,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000282,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000282,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000282_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2810,2820,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000290,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000290,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000290_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,2890,2900,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0011_clip0000310,asd3dp_s0011,ch2,normal,none,print_slow_loaded,slow,0000310,clipped/audio_event_clean/normal/asd3dp_s0011_clip0000310_ch2_normal.wav,all/audio/files/asd3dp_s0011_ch2.wav,3090,3100,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000001,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000001,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000001_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,0,10,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000002,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000002,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000002_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,10,20,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000004,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000004,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000004_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,30,40,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000005,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000005,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000005_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,40,50,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000006,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000006,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000006_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,50,60,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000008,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000008,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000008_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,70,80,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000009,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000009,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000009_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,80,90,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000010,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000010,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000010_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,90,100,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000011,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000011,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000011_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,100,110,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000013,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000013,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000013_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,120,130,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000014,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000014,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000014_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,130,140,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000016,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000016,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000016_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,150,160,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000017,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000017,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000017_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,160,170,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000019,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000019,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000019_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,180,190,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000020,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000020,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000020_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,190,200,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000021,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000021,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000021_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,200,210,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000022,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000022,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000022_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,210,220,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000024,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000024,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000024_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,230,240,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000025,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000025,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000025_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,240,250,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000027,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000027,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000027_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,260,270,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000028,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000028,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000028_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,270,280,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000030,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000030,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000030_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,290,300,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000031,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000031,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000031_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,300,310,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000032,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000032,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000032_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,310,320,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000033,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000033,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000033_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,320,330,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000035,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000035,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000035_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,340,350,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000036,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000036,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000036_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,350,360,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000038,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000038,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000038_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,370,380,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000039,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000039,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000039_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,380,390,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000041,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000041,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000041_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,400,410,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000042,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000042,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000042_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,410,420,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000043,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000043,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000043_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,420,430,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000044,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000044,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000044_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,430,440,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000046,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000046,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000046_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,450,460,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000047,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000047,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000047_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,460,470,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000048,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000048,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000048_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,470,480,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000050,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000050,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000050_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,490,500,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000051,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000051,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000051_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,500,510,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000052,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000052,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000052_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,510,520,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000054,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000054,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000054_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,530,540,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000055,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000055,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000055_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,540,550,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000057,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000057,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000057_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,560,570,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000058,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000058,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000058_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,570,580,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
asd3dp_s0013_clip0000059,asd3dp_s0013,ch2,normal,none,print_fast_loaded,fast,0000059,clipped/audio_event_clean/normal/asd3dp_s0013_clip0000059_ch2_normal.wav,all/audio/files/asd3dp_s0013_ch2.wav,580,590,10,normal,printing_motion,0,0,0,10,,0,0,0,printing_motion_window,full_10s_grid_clip_contained_in_printing_motion,asd3dp_v0.4.1_locked,train_normal,13711
